,teamid,playerid,jerseynumber,position,teamname,leagueid,artificialkey,leaguename,firstname,surname,commonname,fullname
6756,10,231866.0,16.0,10.0,Manchester City,13,74,Premier League,Rodrigo,Hernández Cascante,Rodri,Rodrigo Hernández Cascante
6757,10,237692.0,47.0,27.0,Manchester City,13,74,Premier League,Phil,Foden,,Phil Foden
6758,10,239085.0,9.0,25.0,Manchester City,13,74,Premier League,Erling,Haaland,,Erling Haaland
6759,10,239818.0,3.0,6.0,Manchester City,13,74,Premier League,Rúben Santos,Gato Alves Dias,Rúben Dias,Rúben Santos Gato Alves Dias
6760,10,243391.0,56.0,28.0,Manchester City,13,74,Premier League,Iker,Pozo La Rosa,Iker Pozo,Iker Pozo La Rosa
6761,10,257534.0,80.0,28.0,Manchester City,13,74,Premier League,Cole,Palmer,,Cole Palmer
6762,10,246191.0,12.0,23.0,Manchester City,13,74,Premier League,Julián,Álvarez,,Julián Álvarez
6763,10,200159.0,1.0,28.0,Manchester City,13,74,Premier League,Stefan,Ortega,,Stefan Ortega
6764,10,241811.0,18.0,28.0,Manchester City,13,74,Premier League,Sergio,Gómez Martín,Sergio Gómez,Sergio Gómez Martín
6765,10,229237.0,19.0,28.0,Manchester City,13,74,Premier League,Manuel,Akanji,,Manuel Akanji
6766,10,263955.0,11.0,28.0,Manchester City,13,74,Premier League,Ben,Knight,,Ben Knight
6767,11,221363.0,34.0,28.0,Manchester Utd,13,75,Premier League,Donny,van de Beek,,Donny van de Beek
6768,11,163264.0,26.0,28.0,Manchester Utd,13,75,Premier League,Tom,Heaton,,Tom Heaton
6769,11,193080.0,1.0,0.0,Manchester Utd,13,75,Premier League,David,De Gea Quintana,De Gea,David De Gea Quintana
6770,11,194957.0,4.0,29.0,Manchester Utd,13,75,Premier League,Phil,Jones,,Phil Jones
6771,11,201535.0,19.0,4.0,Manchester Utd,13,75,Premier League,Raphaël,Varane,,Raphaël Varane
6772,11,203263.0,5.0,28.0,Manchester Utd,13,75,Premier League,Harry,Maguire,,Harry Maguire
6773,11,205988.0,23.0,28.0,Manchester Utd,13,75,Premier League,Luke,Shaw,,Luke Shaw
6774,11,209297.0,17.0,9.0,Manchester Utd,13,75,Premier League,Frederico,de Paula Santos,Fred,Frederico de Paula Santos
6775,11,212198.0,18.0,18.0,Manchester Utd,13,75,Premier League,Bruno Miguel,Borges Fernandes,Bruno Fernandes,Bruno Miguel Borges Fernandes
6776,11,221660.0,2.0,28.0,Manchester Utd,13,75,Premier League,Victor,Lindelöf,,Victor Lindelöf
6777,11,229880.0,29.0,3.0,Manchester Utd,13,75,Premier League,Aaron,Wan-Bissaka,,Aaron Wan-Bissaka
6778,11,231677.0,10.0,25.0,Manchester Utd,13,75,Premier League,Marcus,Rashford,,Marcus Rashford
6779,11,233049.0,25.0,16.0,Manchester Utd,13,75,Premier League,Jadon,Sancho,,Jadon Sancho
6780,11,234574.0,20.0,29.0,Manchester Utd,13,75,Premier League,José Diogo,Dalot Teixeira,Diogo Dalot,José Diogo Dalot Teixeira
6781,11,237238.0,39.0,28.0,Manchester Utd,13,75,Premier League,Scott,McTominay,,Scott McTominay
6782,11,253465.0,43.0,29.0,Manchester Utd,13,75,Premier League,Teden,Mengi,,Teden Mengi
6783,11,257470.0,36.0,28.0,Manchester Utd,13,75,Premier League,Anthony,Elanga,,Anthony Elanga
6784,11,260910.0,47.0,29.0,Manchester Utd,13,75,Premier League,Shola,Shoretire,,Shola Shoretire
6785,11,243414.0,28.0,29.0,Manchester Utd,13,75,Premier League,Brandon,Williams,,Brandon Williams
6786,11,190460.0,24.0,28.0,Manchester Utd,13,75,Premier League,Christian,Eriksen,,Christian Eriksen
6787,11,268438.0,55.0,28.0,Manchester Utd,13,75,Premier League,Alejandro,,,
6788,11,239301.0,21.0,6.0,Manchester Utd,13,75,Premier League,Lisandro,Martínez,,Lisandro Martínez
6789,11,238041.0,15.0,7.0,Manchester Utd,13,75,Premier League,Tyrell,Malacia,,Tyrell Malacia
6790,11,220407.0,3.0,28.0,Manchester Utd,13,75,Premier League,Martin,Dúbravka,,Martin Dúbravka
6791,11,255475.0,21.0,12.0,Manchester Utd,13,75,Premier League,Antony,Matheus dos Santos,Antony,Antony Matheus dos Santos
6792,11,211300.0,22.0,28.0,Manchester Utd,13,75,Premier League,Anthony,Martial,,Anthony Martial
6793,11,200145.0,18.0,11.0,Manchester Utd,13,75,Premier League,Carlos Henrique,Venancio Casimiro,Casemiro,Carlos Henrique Venancio Casimiro
6794,11,231485.0,16.0,29.0,Manchester Utd,13,75,Premier League,Axel,Tuanzebe,,Axel Tuanzebe
6795,11,253283.0,18.0,28.0,Manchester Utd,13,75,Premier League,Facundo,Pellistri,,Facundo Pellistri
6796,12,234777.0,13.0,28.0,Middlesbrough,14,89,EFL Championship,Zack,Steffen,,Zack Steffen
6797,12,169575.0,14.0,28.0,Middlesbrough,14,89,EFL Championship,Lee,Peltier,,Lee Peltier
6798,12,172425.0,22.0,28.0,Middlesbrough,14,89,EFL Championship,Souleymane,Bamba,,Souleymane Bamba
6799,12,183422.0,16.0,10.0,Middlesbrough,14,89,EFL Championship,Jonny,Howson,,Jonny Howson
6800,12,184630.0,28.0,28.0,Middlesbrough,14,89,EFL Championship,Luke,Daniels,,Luke Daniels
6801,12,202693.0,25.0,15.0,Middlesbrough,14,89,EFL Championship,Matt,Crooks,,Matt Crooks
6802,12,203537.0,21.0,12.0,Middlesbrough,14,89,EFL Championship,Sammy,Ameobi,,Sammy Ameobi
6803,12,204761.0,4.0,4.0,Middlesbrough,14,89,EFL Championship,Grant,Hall,,Grant Hall
6804,12,205759.0,32.0,29.0,Middlesbrough,14,89,EFL Championship,Dejan,Stojanović,,Dejan Stojanović
6805,12,213697.0,17.0,13.0,Middlesbrough,14,89,EFL Championship,Paddy,McNair,,Paddy McNair
6806,12,215437.0,20.0,28.0,Middlesbrough,14,89,EFL Championship,Darnell,Fisher,,Darnell Fisher
6807,12,216268.0,18.0,28.0,Middlesbrough,14,89,EFL Championship,Duncan,Watmore,,Duncan Watmore
6808,12,217096.0,1.0,0.0,Middlesbrough,14,89,EFL Championship,Joe,Lumley,,Joe Lumley
6809,12,225775.0,27.0,7.0,Middlesbrough,14,89,EFL Championship,Marc,Bola,,Marc Bola
6810,12,229682.0,6.0,6.0,Middlesbrough,14,89,EFL Championship,Dael,Fry,,Dael Fry
6811,12,231442.0,19.0,28.0,Middlesbrough,14,89,EFL Championship,Marcus,Browne,,Marcus Browne
6812,12,231786.0,11.0,25.0,Middlesbrough,14,89,EFL Championship,Andraž,Šporar,,Andraž Šporar
6813,12,232413.0,2.0,3.0,Middlesbrough,14,89,EFL Championship,Anfernee,Dijksteel,,Anfernee Dijksteel
6814,12,232642.0,15.0,28.0,Middlesbrough,14,89,EFL Championship,,Olusanya,,
6815,12,236998.0,23.0,16.0,Middlesbrough,14,89,EFL Championship,James,Léa Siliki,,James Léa Siliki
6816,12,240592.0,36.0,29.0,Middlesbrough,14,89,EFL Championship,Bradley,James,,Bradley James
6817,12,240970.0,10.0,28.0,Middlesbrough,14,89,EFL Championship,Martín,Payero,,Martín Payero
6818,12,242853.0,31.0,29.0,Middlesbrough,14,89,EFL Championship,Solomon,Brynn,,Solomon Brynn
6819,12,248723.0,24.0,29.0,Middlesbrough,14,89,EFL Championship,Connor,Malley,,Connor Malley
6820,12,253055.0,35.0,28.0,Middlesbrough,14,89,EFL Championship,Isaiah,Jones,,Isaiah Jones
6821,12,261432.0,37.0,28.0,Middlesbrough,14,89,EFL Championship,Josh,Coburn,,Josh Coburn
6822,12,262542.0,34.0,28.0,Middlesbrough,14,89,EFL Championship,Jeremy,Sivi,,Jeremy Sivi
6823,12,264275.0,33.0,29.0,Middlesbrough,14,89,EFL Championship,Jack,Robinson,,Jack Robinson
6824,12,241523.0,12.0,29.0,Middlesbrough,14,89,EFL Championship,Marcus,Forss,,Marcus Forss
6825,13,203775.0,27.0,28.0,Newcastle Utd,13,76,Premier League,Loris,Karius,,Loris Karius
6826,13,218659.0,16.0,28.0,Newcastle Utd,13,76,Premier League,Matt,Targett,,Matt Targett
6827,13,183129.0,2.0,29.0,Newcastle Utd,13,76,Premier League,Ciaran,Clark,,Ciaran Clark
6828,13,186345.0,23.0,2.0,Newcastle Utd,13,76,Premier League,Kieran,Trippier,,Kieran Trippier
6829,13,186395.0,11.0,8.0,Newcastle Utd,13,76,Premier League,Matt,Ritchie,,Matt Ritchie
6830,13,189165.0,8.0,28.0,Newcastle Utd,13,76,Premier League,Jonjo,Shelvey,,Jonjo Shelvey
6831,13,192123.0,13.0,28.0,Newcastle Utd,13,76,Premier League,Chris,Wood,,Chris Wood
6832,13,193331.0,26.0,28.0,Newcastle Utd,13,76,Premier League,Karl,Darlow,,Karl Darlow
6833,13,196978.0,9.0,25.0,Newcastle Utd,13,76,Premier League,Callum,Wilson,,Callum Wilson
6834,13,198032.0,33.0,28.0,Newcastle Utd,13,76,Premier League,Dan,Burn,,Dan Burn
6835,13,198039.0,29.0,29.0,Newcastle Utd,13,76,Premier League,Mark,Gillespie,,Mark Gillespie
6836,13,203487.0,6.0,6.0,Newcastle Utd,13,76,Premier League,Jamaal,Lascelles,,Jamaal Lascelles
6837,13,204355.0,15.0,29.0,Newcastle Utd,13,76,Premier League,Paul,Dummett,,Paul Dummett
6838,13,205670.0,34.0,28.0,Newcastle Utd,13,76,Premier League,Dwight,Gayle,,Dwight Gayle
6839,13,206085.0,25.0,29.0,Newcastle Utd,13,76,Premier League,Jacob,Murphy,,Jacob Murphy
6840,13,206115.0,14.0,15.0,Newcastle Utd,13,76,Premier League,Isaac,Hayden,,Isaac Hayden
6841,13,207650.0,17.0,29.0,Newcastle Utd,13,76,Premier League,Emil,Krafth,,Emil Krafth
6842,13,207807.0,21.0,23.0,Newcastle Utd,13,76,Premier League,Ryan,Fraser,,Ryan Fraser
6843,13,210047.0,5.0,4.0,Newcastle Utd,13,76,Premier League,Fabian,Schär,,Fabian Schär
6844,13,210972.0,22.0,28.0,Newcastle Utd,13,76,Premier League,Javier,Manquillo Gaitán,Manquillo,Javier Manquillo Gaitán
6845,13,223334.0,7.0,27.0,Newcastle Utd,13,76,Premier League,Joelinton,Apolinário de Lira,Joelinton,Joelinton Apolinário de Lira
6846,13,230977.0,24.0,28.0,Newcastle Utd,13,76,Premier League,Miguel,Almirón,,Miguel Almirón
6847,13,231292.0,12.0,29.0,Newcastle Utd,13,76,Premier League,Jamal,Lewis,,Jamal Lewis
6848,13,237329.0,28.0,28.0,Newcastle Utd,13,76,Premier League,Joe,Willock,,Joe Willock
6849,13,243818.0,42.0,29.0,Newcastle Utd,13,76,Premier League,Mohammed,Sangare,,Mohammed Sangare
6850,13,247851.0,39.0,13.0,Newcastle Utd,13,76,Premier League,Bruno,Guimarães Moura,Bruno Guimarães,Bruno Guimarães Moura
6851,13,251407.0,46.0,29.0,Newcastle Utd,13,76,Premier League,Jack,Young,,Jack Young
6852,13,251453.0,35.0,29.0,Newcastle Utd,13,76,Premier League,Dan,Langley,,Dan Langley
6853,13,257238.0,60.0,29.0,Newcastle Utd,13,76,Premier League,Charlie,Wiggett,,Charlie Wiggett
6854,13,259406.0,30.0,29.0,Newcastle Utd,13,76,Premier League,Santiago,Muñoz,,Santiago Muñoz
6855,13,263551.0,57.0,29.0,Newcastle Utd,13,76,Premier League,Remi,Savage,,Remi Savage
6856,13,203841.0,1.0,0.0,Newcastle Utd,13,76,Premier League,Nick,Pope,,Nick Pope
6857,13,200478.0,20.0,28.0,Newcastle Utd,13,76,Premier League,Jeff,Hendrick,,Jeff Hendrick
6858,13,251809.0,4.0,5.0,Newcastle Utd,13,76,Premier League,Sven,Botman,,Sven Botman
6859,13,243828.0,44.0,29.0,Newcastle Utd,13,76,Premier League,Matthew,Longstaff,,Matthew Longstaff
6860,13,233731.0,19.0,28.0,Newcastle Utd,13,76,Premier League,Alexander,Isak,,Alexander Isak
6861,14,233306.0,26.0,0.0,Nott'm Forest,13,90,Premier League,Dean,Henderson,,Dean Henderson
6862,14,243057.0,76.0,3.0,Nott'm Forest,13,90,Premier League,Neco,Williams,,Neco Williams
6863,14,190311.0,33.0,28.0,Nott'm Forest,13,90,Premier League,Lyle,Taylor,,Lyle Taylor
6864,14,193942.0,29.0,29.0,Nott'm Forest,13,90,Premier League,Jack,Colback,,Jack Colback
6865,14,212100.0,15.0,29.0,Nott'm Forest,13,90,Premier League,Max,Lowe,,Max Lowe
6866,14,218623.0,18.0,29.0,Nott'm Forest,13,90,Premier League,Carlos Miguel,Ribeiro Dias,Cafú,Carlos Miguel Ribeiro Dias
6867,14,221587.0,30.0,28.0,Nott'm Forest,13,90,Premier League,Joe,Lolley,,Joe Lolley
6868,14,222876.0,24.0,29.0,Nott'm Forest,13,90,Premier League,Jordan,Smith,,Jordan Smith
6869,14,225974.0,34.0,29.0,Nott'm Forest,13,90,Premier League,Scott,McKenna,,Scott McKenna
6870,14,230708.0,4.0,28.0,Nott'm Forest,13,90,Premier League,Joe,Worrall,,Joe Worrall
6871,14,231391.0,10.0,29.0,Nott'm Forest,13,90,Premier League,João António,Antunes Carvalho,João Carvalho,João António Antunes Carvalho
6872,14,234249.0,27.0,29.0,Nott'm Forest,13,90,Premier League,Sam,Surridge,,Sam Surridge
6873,14,235642.0,22.0,11.0,Nott'm Forest,13,90,Premier League,Ryan,Yates,,Ryan Yates
6874,14,242041.0,31.0,29.0,Nott'm Forest,13,90,Premier League,Mohamed,Dräger,,Mohamed Dräger
6875,14,248603.0,6.0,29.0,Nott'm Forest,13,90,Premier League,Loïc,Mbe Soh,,Loïc Mbe Soh
6876,14,248870.0,21.0,28.0,Nott'm Forest,13,90,Premier League,Braian,Ojeda,,Braian Ojeda
6877,14,251420.0,38.0,29.0,Nott'm Forest,13,90,Premier League,Tyrese,Fornah,,Tyrese Fornah
6878,14,251421.0,20.0,12.0,Nott'm Forest,13,90,Premier League,Brennan,Johnson,,Brennan Johnson
6879,14,251427.0,45.0,29.0,Nott'm Forest,13,90,Premier League,Jayden,Richardson,,Jayden Richardson
6880,14,254859.0,17.0,29.0,Nott'm Forest,13,90,Premier League,Alex,Mighten,,Alex Mighten
6881,14,263951.0,44.0,29.0,Nott'm Forest,13,90,Premier League,Fin,Back,,Fin Back
6882,14,235026.0,3.0,28.0,Nott'm Forest,13,90,Premier League,Omar,Richards,,Omar Richards
6883,14,170084.0,13.0,28.0,Nott'm Forest,13,90,Premier League,Wayne,Hennessey,,Wayne Hennessey
6884,14,225859.0,19.0,6.0,Nott'm Forest,13,90,Premier League,Moussa,Niakhaté,,Moussa Niakhaté
6885,14,246679.0,16.0,28.0,Nott'm Forest,13,90,Premier League,Giulian,Biancone,,Giulian Biancone
6886,14,230978.0,32.0,25.0,Nott'm Forest,13,90,Premier League,Taiwo,Awoniyi,,Taiwo Awoniyi
6887,14,206086.0,7.0,29.0,Nott'm Forest,13,90,Premier League,Harry,Toffolo,,Harry Toffolo
6888,14,236530.0,8.0,29.0,Nott'm Forest,13,90,Premier League,Lewis,O'Brien,,Lewis O'Brien
6889,14,207494.0,99.0,18.0,Nott'm Forest,13,90,Premier League,Jesse,Lingard,,Jesse Lingard
6890,14,234078.0,23.0,9.0,Nott'm Forest,13,90,Premier League,Orel,Mangala,,Orel Mangala
6891,14,239015.0,25.0,29.0,Nott'm Forest,13,90,Premier League,Emmanuel,Dennis,,Emmanuel Dennis
6892,14,202024.0,11.0,29.0,Nott'm Forest,13,90,Premier League,Remo,Freuler,,Remo Freuler
6893,14,255106.0,5.0,4.0,Nott'm Forest,13,90,Premier League,Loïc,Badé,,Loïc Badé
6894,14,251573.0,12.0,7.0,Nott'm Forest,13,90,Premier League,Renan Augusto,Lodi dos Santos,Renan Lodi,Renan Augusto Lodi dos Santos
6895,14,223211.0,14.0,16.0,Nott'm Forest,13,90,Premier League,Gustavo Scarpa,Furtado Scarpa,Gustavo Scarpa,Gustavo Scarpa Furtado Scarpa
6896,14,278538.0,28.0,29.0,Nott'm Forest,13,90,Premier League,Danilo,Santos de Oliveira,Danilo,Danilo Santos de Oliveira
6897,14,4660.0,9.0,29.0,Nott'm Forest,13,90,Premier League,Andrey,Nascimento dos Santos,Andrey Santos,Andrey Nascimento dos Santos
6898,15,230774.0,18.0,29.0,QPR,14,91,EFL Championship,Jake,Clarke-Salter,,Jake Clarke-Salter
6899,15,228815.0,11.0,29.0,QPR,14,91,EFL Championship,Tyler,Roberts,,Tyler Roberts
6900,15,164766.0,3.0,29.0,QPR,14,91,EFL Championship,Lee,Wallace,,Lee Wallace
6901,15,186783.0,37.0,28.0,QPR,14,91,EFL Championship,Albert,Adomah,,Albert Adomah
6902,15,187043.0,7.0,15.0,QPR,14,91,EFL Championship,Stefan,Johansen,,Stefan Johansen
6903,15,195671.0,16.0,24.0,QPR,14,91,EFL Championship,Charlie,Austin,,Charlie Austin
6904,15,202113.0,22.0,2.0,QPR,14,91,EFL Championship,Moses,Odubajo,,Moses Odubajo
6905,15,205352.0,13.0,28.0,QPR,14,91,EFL Championship,Jordan,Archer,,Jordan Archer
6906,15,213344.0,33.0,28.0,QPR,14,91,EFL Championship,Dillon,Barnes,,Dillon Barnes
6907,15,220894.0,14.0,28.0,QPR,14,91,EFL Championship,George,Thomas,,George Thomas
6908,15,222396.0,12.0,13.0,QPR,14,91,EFL Championship,Dominic,Ball,,Dominic Ball
6909,15,223159.0,4.0,4.0,QPR,14,91,EFL Championship,Rob,Dickie,,Rob Dickie
6910,15,224186.0,5.0,5.0,QPR,14,91,EFL Championship,Jordy,de Wijs,,Jordy de Wijs
6911,15,224189.0,6.0,6.0,QPR,14,91,EFL Championship,Yoann,Barbet,,Yoann Barbet
6912,15,225785.0,21.0,26.0,QPR,14,91,EFL Championship,Chris,Willock,,Chris Willock
6913,15,230815.0,2.0,28.0,QPR,14,91,EFL Championship,Osman,Kakay,,Osman Kakay
6914,15,232250.0,8.0,28.0,QPR,14,91,EFL Championship,Luke,Amos,,Luke Amos
6915,15,233276.0,17.0,28.0,QPR,14,91,EFL Championship,Andre,Dozzell,,Andre Dozzell
6916,15,233957.0,15.0,28.0,QPR,14,91,EFL Championship,Sam,Field,,Sam Field
6917,15,234393.0,27.0,29.0,QPR,14,91,EFL Championship,Marco,Ramkilde,,Marco Ramkilde
6918,15,235156.0,20.0,28.0,QPR,14,91,EFL Championship,Jimmy,Dunne,,Jimmy Dunne
6919,15,237506.0,24.0,29.0,QPR,14,91,EFL Championship,Charlie,Owens,,Charlie Owens
6920,15,238487.0,40.0,28.0,QPR,14,91,EFL Championship,Odysseus,Alfa,,Odysseus Alfa
6921,15,238490.0,10.0,18.0,QPR,14,91,EFL Championship,Ilias,Chair,,Ilias Chair
6922,15,239358.0,1.0,0.0,QPR,14,91,EFL Championship,Seny,Dieng,,Seny Dieng
6923,15,242961.0,34.0,28.0,QPR,14,91,EFL Championship,Stephen,Duke-McKenna,,Stephen Duke-McKenna
6924,15,247279.0,9.0,28.0,QPR,14,91,EFL Championship,Lyndon,Dykes,,Lyndon Dykes
6925,15,250804.0,32.0,29.0,QPR,14,91,EFL Championship,Joe,Walsh,,Joe Walsh
6926,15,250829.0,44.0,29.0,QPR,14,91,EFL Championship,Ben,Wells,,Ben Wells
6927,15,255071.0,39.0,29.0,QPR,14,91,EFL Championship,Joe,Gubbins,,Joe Gubbins
6928,15,230055.0,23.0,8.0,QPR,14,91,EFL Championship,Niko,Hämäläinen,,Niko Hämäläinen
6929,17,263953.0,53.0,29.0,Southampton,14,77,EFL Championship,Samuel,Edozie,,Samuel Edozie
6930,17,263620.0,90.0,29.0,Southampton,14,77,EFL Championship,Romeo,Lavia,,Romeo Lavia
6931,17,164859.0,32.0,28.0,Southampton,14,77,EFL Championship,Theo,Walcott,,Theo Walcott
6932,17,169216.0,7.0,28.0,Southampton,14,77,EFL Championship,Shane,Long,,Shane Long
6933,17,189324.0,1.0,0.0,Southampton,14,77,EFL Championship,Alex,McCarthy,,Alex McCarthy
6934,17,198719.0,11.0,28.0,Southampton,14,77,EFL Championship,Nathan,Redmond,,Nathan Redmond
6935,17,199576.0,6.0,15.0,Southampton,14,77,EFL Championship,Oriol,Romeu Vidal,Oriol Romeu,Oriol Romeu Vidal
6936,17,202282.0,17.0,12.0,Southampton,14,77,EFL Championship,Stuart,Armstrong,,Stuart Armstrong
6937,17,202697.0,5.0,4.0,Southampton,14,77,EFL Championship,Jack,Stephens,,Jack Stephens
6938,17,203362.0,24.0,28.0,Southampton,14,77,EFL Championship,Mohamed,Elyounoussi,,Mohamed Elyounoussi
6939,17,205569.0,8.0,13.0,Southampton,14,77,EFL Championship,James,Ward-Prowse,,James Ward-Prowse
6940,17,215756.0,55.0,29.0,Southampton,14,77,EFL Championship,Sam,McQueen,,Sam McQueen
6941,17,221841.0,9.0,26.0,Southampton,14,77,EFL Championship,Adam,Armstrong,,Adam Armstrong
6942,17,222096.0,41.0,29.0,Southampton,14,77,EFL Championship,Harry,Lewis,,Harry Lewis
6943,17,226093.0,10.0,24.0,Southampton,14,77,EFL Championship,Ché,Adams,,Ché Adams
6944,17,227927.0,2.0,28.0,Southampton,14,77,EFL Championship,Kyle,Walker-Peters,,Kyle Walker-Peters
6945,17,230672.0,31.0,29.0,Southampton,14,77,EFL Championship,Lyanco,Neves Vojnovic,Lyanco,Lyanco Neves Vojnovic
6946,17,231318.0,18.0,7.0,Southampton,14,77,EFL Championship,Romain,Perraud,,Romain Perraud
6947,17,236316.0,43.0,28.0,Southampton,14,77,EFL Championship,Yan,Valery,,Yan Valery
6948,17,237328.0,23.0,28.0,Southampton,14,77,EFL Championship,Nathan,Tella,,Nathan Tella
6949,17,237560.0,19.0,16.0,Southampton,14,77,EFL Championship,Moussa,Djenepo,,Moussa Djenepo
6950,17,237916.0,20.0,28.0,Southampton,14,77,EFL Championship,Will,Smallbone,,Will Smallbone
6951,17,239452.0,27.0,28.0,Southampton,14,77,EFL Championship,Ibrahima,Diallo,,Ibrahima Diallo
6952,17,244915.0,22.0,6.0,Southampton,14,77,EFL Championship,Mohammed,Salisu,,Mohammed Salisu
6953,17,248469.0,63.0,29.0,Southampton,14,77,EFL Championship,Dynel,Simeu,,Dynel Simeu
6954,17,248711.0,62.0,29.0,Southampton,14,77,EFL Championship,Allan,Tchaptchet,,Allan Tchaptchet
6955,17,257247.0,65.0,29.0,Southampton,14,77,EFL Championship,Caleb,Watts,,Caleb Watts
6956,17,260927.0,72.0,29.0,Southampton,14,77,EFL Championship,Kgaogelo,Chauke,,Kgaogelo Chauke
6957,17,260929.0,52.0,29.0,Southampton,14,77,EFL Championship,Ryan,Finnigan,,Ryan Finnigan
6958,17,262118.0,21.0,3.0,Southampton,14,77,EFL Championship,Tino,Livramento,,Tino Livramento
6959,17,263963.0,54.0,29.0,Southampton,14,77,EFL Championship,Oludare,Olufunwa,,Oludare Olufunwa
6960,17,264421.0,16.0,29.0,Southampton,14,77,EFL Championship,Thierry,Small,,Thierry Small
6961,17,243585.0,3.0,29.0,Southampton,14,77,EFL Championship,Gavin,Bazunu,,Gavin Bazunu
6962,17,247497.0,37.0,29.0,Southampton,14,77,EFL Championship,Armel,Bella Kotchap,,Armel Bella Kotchap
6963,17,236321.0,25.0,29.0,Southampton,14,77,EFL Championship,Dan,Nlundulu,,Dan Nlundulu
6964,17,232007.0,4.0,29.0,Southampton,14,77,EFL Championship,Mateusz,Lis,,Mateusz Lis
6965,17,257612.0,12.0,29.0,Southampton,14,77,EFL Championship,Sékou,Mara,,Sékou Mara
6966,17,225263.0,15.0,29.0,Southampton,14,77,EFL Championship,Duje,Ćaleta-Car,,Duje Ćaleta-Car
6967,17,225782.0,26.0,29.0,Southampton,14,77,EFL Championship,Ainsley,Maitland-Niles,,Ainsley Maitland-Niles
6968,18,243702.0,13.0,29.0,Tottenham,13,78,Premier League,Djed,Spence,,Djed Spence
6969,18,231943.0,11.0,23.0,Tottenham,13,78,Premier League,Richarlison,de Andrade,Richarlison,Richarlison de Andrade
6970,18,172203.0,49.0,28.0,Tottenham,13,78,Premier League,Fraser,Forster,,Fraser Forster
6971,18,167948.0,1.0,0.0,Tottenham,13,78,Premier League,Hugo,Lloris,,Hugo Lloris
6972,18,200104.0,7.0,27.0,Tottenham,13,78,Premier League,Heung Min,Son,,Heung Min Son
6973,18,201417.0,2.0,28.0,Tottenham,13,78,Premier League,Matt,Doherty,,Matt Doherty
6974,18,202126.0,10.0,25.0,Tottenham,13,78,Premier League,Harry,Kane,,Harry Kane
6975,18,202335.0,17.0,28.0,Tottenham,13,78,Premier League,Eric,Dier,,Eric Dier
6976,18,205923.0,33.0,7.0,Tottenham,13,78,Premier League,Ben,Davies,,Ben Davies
6977,18,213648.0,5.0,10.0,Tottenham,13,78,Premier League,Pierre-Emile,Højbjerg,,Pierre-Emile Højbjerg
6978,18,220793.0,6.0,6.0,Tottenham,13,78,Premier League,Davinson,Sánchez,,Davinson Sánchez
6979,18,227535.0,30.0,15.0,Tottenham,13,78,Premier League,Rodrigo,Bentancur,,Rodrigo Bentancur
6980,18,232488.0,4.0,4.0,Tottenham,13,78,Premier League,Cristian,Romero,,Cristian Romero
6981,18,235883.0,19.0,29.0,Tottenham,13,78,Premier League,Ryan,Sessegnon,,Ryan Sessegnon
6982,18,236600.0,25.0,29.0,Tottenham,13,78,Premier League,Japhet,Tanganga,,Japhet Tanganga
6983,18,241042.0,29.0,28.0,Tottenham,13,78,Premier League,Oliver,Skipp,,Oliver Skipp
6984,18,243848.0,58.0,29.0,Tottenham,13,78,Premier League,Brooklyn,Lyons-Foster,,Brooklyn Lyons-Foster
6985,18,245903.0,42.0,29.0,Tottenham,13,78,Premier League,Harvey,White,,Harvey White
6986,18,245906.0,46.0,29.0,Tottenham,13,78,Premier League,Malachi,Fagan-Walcott,,Malachi Fagan-Walcott
6987,18,247204.0,12.0,3.0,Tottenham,13,78,Premier League,Emerson,Leite De Souza,Emerson,Emerson Leite De Souza
6988,18,247394.0,44.0,28.0,Tottenham,13,78,Premier League,Dejan,Kulusevski,,Dejan Kulusevski
6989,18,261133.0,43.0,29.0,Tottenham,13,78,Premier League,Nile,John,,Nile John
6990,18,264180.0,45.0,29.0,Tottenham,13,78,Premier League,Alfie,Devine,,Alfie Devine
6991,18,264189.0,48.0,29.0,Tottenham,13,78,Premier League,Maksim,,,
6992,18,181458.0,14.0,28.0,Tottenham,13,78,Premier League,Ivan,Perišić,,Ivan Perišić
6993,18,236480.0,8.0,13.0,Tottenham,13,78,Premier League,Yves,Bissouma,,Yves Bissouma
