,Unnamed: 0_old,teamid_old,playerid,jerseynumber_old,position_old,teamname_old,leagueid_old,artificialkey_old,leaguename_old,firstname_old,surname_old,commonname_old,fullname_old,Unnamed: 0_new,teamid_new,jerseynumber_new,position_new,teamname_new,leagueid_new,artificialkey_new,leaguename_new,firstname_new,surname_new,commonname_new,fullname_new
19435,25943,113334,221831.0,14.0,29.0,Gangwon FC,2149,876,K League 1,Chang Moo,Shin,Shin Chang Moo,Chang Moo Shin,,,,,,,,,,,,
19436,25944,113334,222582.0,2.0,6.0,Gangwon FC,2149,876,K League 1,Young Bin,Kim,Kim Young Bin,Young Bin Kim,,,,,,,,,,,,
19437,25945,113334,230921.0,88.0,15.0,Gangwon FC,2149,876,K League 1,Mun Ki,Hwang,Hwang Mun Ki,Mun Ki Hwang,,,,,,,,,,,,
19438,25946,113334,233018.0,17.0,28.0,Gangwon FC,2149,876,K League 1,Dae Won,Kim,Kim Dae Won,Dae Won Kim,,,,,,,,,,,,
19439,25947,113334,242036.0,28.0,29.0,Gangwon FC,2149,876,K League 1,Matija,Ljujić,,Matija Ljujić,,,,,,,,,,,,
19440,25948,113334,245981.0,6.0,28.0,Gangwon FC,2149,876,K League 1,Dong Hyun,Kim,Kim Dong Hyun,Dong Hyun Kim,,,,,,,,,,,,
19441,25949,113334,245983.0,11.0,23.0,Gangwon FC,2149,876,K League 1,Jae Wan,Cho,Cho Jae Wan,Jae Wan Cho,,,,,,,,,,,,
19442,25950,113334,247468.0,22.0,28.0,Gangwon FC,2149,876,K League 1,Rustamzhon,Ashurmatov,,Rustamzhon Ashurmatov,,,,,,,,,,,,
19443,25951,113334,251157.0,1.0,28.0,Gangwon FC,2149,876,K League 1,Gwang Yeon,Lee,Lee Gwang Yeon,Gwang Yeon Lee,,,,,,,,,,,,
19444,25952,113334,252809.0,15.0,29.0,Gangwon FC,2149,876,K League 1,Ji Yong,Jeong,Jeong Ji Yong,Ji Yong Jeong,,,,,,,,,,,,
19445,25953,113334,253169.0,21.0,28.0,Gangwon FC,2149,876,K League 1,Jung Ho,Kim,Kim Jung Ho,Jung Ho Kim,,,,,,,,,,,,
19446,25954,113334,255499.0,20.0,29.0,Gangwon FC,2149,876,K League 1,Yoon Sung,Cho,Cho Yoon Sung,Yoon Sung Cho,,,,,,,,,,,,
19447,25955,113334,255500.0,4.0,28.0,Gangwon FC,2149,876,K League 1,Min Woo,Seo,Seo Min Woo,Min Woo Seo,,,,,,,,,,,,
19448,25956,113334,255501.0,45.0,29.0,Gangwon FC,2149,876,K League 1,Kang Han,Lee,Lee Kang Han,Kang Han Lee,,,,,,,,,,,,
19449,25957,113334,255846.0,13.0,28.0,Gangwon FC,2149,876,K League 1,Min Woo,Jung,Jung Min Woo,Min Woo Jung,,,,,,,,,,,,
19450,25958,113334,260248.0,9.0,25.0,Gangwon FC,2149,876,K League 1,Vladimir,Szilágyi,,Vladimir Szilágyi,,,,,,,,,,,,
19451,25959,113334,260394.0,35.0,28.0,Gangwon FC,2149,876,K League 1,Ki Hwan,Kim,Kim Ki Hwan,Ki Hwan Kim,,,,,,,,,,,,
19452,25960,113334,260395.0,66.0,28.0,Gangwon FC,2149,876,K League 1,Dae Woo,Kim,Kim Dae Woo,Dae Woo Kim,,,,,,,,,,,,
19453,25961,113334,260396.0,99.0,28.0,Gangwon FC,2149,876,K League 1,Sang Hyuk,Park,Park Sang Hyuk,Sang Hyuk Park,,,,,,,,,,,,
19454,25962,113334,260633.0,30.0,28.0,Gangwon FC,2149,876,K League 1,Kyung Chan,Ahn,Ahn Kyung Chan,Kyung Chan Ahn,,,,,,,,,,,,
19455,25963,113335,155334.0,4.0,28.0,Incheon United,2149,877,K League 1,Min Soo,Kang,Kang Min Soo,Min Soo Kang,,,,,,,,,,,,
19456,25964,113335,176368.0,2.0,28.0,Incheon United,2149,877,K League 1,Chang Soo,Kim,Kim Chang Soo,Chang Soo Kim,,,,,,,,,,,,
19457,25965,113335,184900.0,3.0,5.0,Incheon United,2149,877,K League 1,Kwang Suk,Kim,Kim Kwang Suk,Kwang Suk Kim,,,,,,,,,,,,
19458,25966,113335,191669.0,28.0,13.0,Incheon United,2149,877,K League 1,Hyuk,Jeong,Jeong Hyuk,Hyuk Jeong,,,,,,,,,,,,
19459,25967,113335,191684.0,1.0,28.0,Incheon United,2149,877,K League 1,San,Jung,Jung San,San Jung,,,,,,,,,,,,
19460,25968,113335,202949.0,22.0,2.0,Incheon United,2149,877,K League 1,Jun Yub,Kim,Kim Jun Yub,Jun Yub Kim,,,,,,,,,,,,
19461,25969,113335,206521.0,8.0,24.0,Incheon United,2149,877,K League 1,Hyun,Kim,Kim Hyun,Hyun Kim,,,,,,,,,,,,
19462,25970,113335,207753.0,26.0,4.0,Incheon United,2149,877,K League 1,Ban Suk,Oh,Oh Ban Suk,Ban Suk Oh,,,,,,,,,,,,
19463,25971,113335,208304.0,14.0,28.0,Incheon United,2149,877,K League 1,Chang Jin,Moon,Moon Chang Jin,Chang Jin Moon,,,,,,,,,,,,
19464,25972,113335,212438.0,99.0,28.0,Incheon United,2149,877,K League 1,Dae Gyeong,Kim,Kim Dae Gyeong,Dae Gyeong Kim,,,,,,,,,,,,
19465,25973,113335,221643.0,7.0,15.0,Incheon United,2149,877,K League 1,Do Hyeok,Kim,Kim Do Hyeok,Do Hyeok Kim,,,,,,,,,,,,
19466,25974,113335,222051.0,15.0,28.0,Incheon United,2149,877,K League 1,Dae Jung,Kim,Kim Dae Jung,Dae Jung Kim,,,,,,,,,,,,
19467,25975,113335,222600.0,21.0,0.0,Incheon United,2149,877,K League 1,Tae Hee,Lee,Lee Tae Hee,Tae Hee Lee,,,,,,,,,,,,
19469,25977,113335,232626.0,34.0,8.0,Incheon United,2149,877,K League 1,Jae Suk,Oh,Oh Jae Suk,Jae Suk Oh,,,,,,,,,,,,
19470,25978,113335,233581.0,19.0,28.0,Incheon United,2149,877,K League 1,Si Woo,Song,Song Si Woo,Si Woo Song,,,,,,,,,,,,
19471,25979,113335,237027.0,27.0,28.0,Incheon United,2149,877,K League 1,Bo Seop,Kim,Kim Bo Seop,Bo Seop Kim,,,,,,,,,,,,
19472,25980,113335,238250.0,23.0,29.0,Incheon United,2149,877,K League 1,Yeon Soo,Kim,Kim Yeon Soo,Yeon Soo Kim,,,,,,,,,,,,
19473,25981,113335,238338.0,6.0,28.0,Incheon United,2149,877,K League 1,Yong Ho,Yun,Yun Yong Ho,Yong Ho Yun,,,,,,,,,,,,
19474,25982,113335,241970.0,20.0,6.0,Incheon United,2149,877,K League 1,Harrison,Delbridge,,Harrison Delbridge,,,,,,,,,,,,
19476,25984,113335,243173.0,13.0,29.0,Incheon United,2149,877,K League 1,Joon Beom,Kim,Kim Joon Beom,Joon Beom Kim,,,,,,,,,,,,
19477,25985,113335,245075.0,16.0,29.0,Incheon United,2149,877,K League 1,Yun Koo,Kang,Kang Yun Koo,Yun Koo Kang,,,,,,,,,,,,
19478,25986,113335,252659.0,31.0,28.0,Incheon United,2149,877,K League 1,Dong Heon,Kim,Kim Dong Heon,Dong Heon Kim,,,,,,,,,,,,
19479,25987,113335,254914.0,70.0,28.0,Incheon United,2149,877,K League 1,Bon Chul,Koo,Koo Bon Chul,Bon Chul Koo,,,,,,,,,,,,
19480,25988,113335,260496.0,17.0,28.0,Incheon United,2149,877,K League 1,Dong Gyu,Yu,Yu Dong Gyu,Dong Gyu Yu,,,,,,,,,,,,
19481,25989,113335,260497.0,24.0,29.0,Incheon United,2149,877,K League 1,Kang Hyeon,Lee,Lee Kang Hyeon,Kang Hyeon Lee,,,,,,,,,,,,
19483,25991,113336,176403.0,22.0,28.0,Daegu FC,2149,878,K League 1,Keun Ho,Lee,Lee Keun Ho,Keun Ho Lee,,,,,,,,,,,,
19484,25992,113336,179947.0,9.0,26.0,Daegu FC,2149,878,K League 1,Edgar Bruno,da Silva,Edgar,Edgar Bruno da Silva,,,,,,,,,,,,
19485,25993,113336,191871.0,74.0,15.0,Daegu FC,2149,878,K League 1,Yong Rae,Lee,Lee Yong Rae,Yong Rae Lee,,,,,,,,,,,,
19486,25994,113336,202295.0,19.0,28.0,Daegu FC,2149,878,K League 1,Gi Dong,Park,Park Gi Dong,Gi Dong Park,,,,,,,,,,,,
19487,25995,113336,207836.0,20.0,16.0,Daegu FC,2149,878,K League 1,Soon Min,Hwang,Hwang Soon Min,Soon Min Hwang,,,,,,,,,,,,
19488,25996,113336,221651.0,14.0,28.0,Daegu FC,2149,878,K League 1,Yong Woo,Ahn,Ahn Yong Woo,Yong Woo Ahn,,,,,,,,,,,,
19489,25997,113336,222574.0,44.0,28.0,Daegu FC,2149,878,K League 1,Tsubasa,Nishi,,Tsubasa Nishi,,,,,,,,,,,,
19490,25998,113336,225733.0,11.0,24.0,Daegu FC,2149,878,K League 1,Cesar Fernando,Silva Melo,Cesinha,Cesar Fernando Silva Melo,,,,,,,,,,,,
19491,25999,113336,228464.0,7.0,6.0,Daegu FC,2149,878,K League 1,Jin Hyuk,Kim,Kim Jin Hyuk,Jin Hyuk Kim,,,,,,,,,,,,
19492,26000,113336,232402.0,3.0,28.0,Daegu FC,2149,878,K League 1,Woo Suk,Kim,Kim Woo Suk,Woo Suk Kim,,,,,,,,,,,,
19493,26001,113336,233011.0,32.0,29.0,Daegu FC,2149,878,K League 1,Chi In,Jeong,Jeong Chi In,Chi In Jeong,,,,,,,,,,,,
19494,26002,113336,233012.0,6.0,5.0,Daegu FC,2149,878,K League 1,Jeong Un,Hong,Hong Jeong Un,Jeong Un Hong,,,,,,,,,,,,
19495,26003,113336,233017.0,8.0,13.0,Daegu FC,2149,878,K League 1,Han Bin,Park,Park Han Bin,Han Bin Park,,,,,,,,,,,,
19496,26004,113336,234264.0,18.0,12.0,Daegu FC,2149,878,K League 1,Seung Won,Jeong,Jeong Seung Won,Seung Won Jeong,,,,,,,,,,,,
19497,26005,113336,234322.0,30.0,29.0,Daegu FC,2149,878,K League 1,Byung Hyun,Park,Park Byung Hyun,Byung Hyun Park,,,,,,,,,,,,
19498,26006,113336,237102.0,17.0,29.0,Daegu FC,2149,878,K League 1,Sang Ki,Lee,Lee Sang Ki,Sang Ki Lee,,,,,,,,,,,,
19499,26007,113336,238576.0,4.0,4.0,Daegu FC,2149,878,K League 1,Tae Wook,Jeong,Jeong Tae Wook,Tae Wook Jeong,,,,,,,,,,,,
19500,26008,113336,239811.0,31.0,28.0,Daegu FC,2149,878,K League 1,Yun Oh,Lee,Lee Yun Oh,Yun Oh Lee,,,,,,,,,,,,
19501,26009,113336,242082.0,5.0,28.0,Daegu FC,2149,878,K League 1,Jae Woo,Kim,Kim Jae Woo,Jae Woo Kim,,,,,,,,,,,,
19502,26010,113336,245074.0,1.0,0.0,Daegu FC,2149,878,K League 1,Young Eun,Choi,Choi Young Eun,Young Eun Choi,,,,,,,,,,,,
19503,26011,113336,245261.0,10.0,18.0,Daegu FC,2149,878,K League 1,Bruno José,Pavani Lamas,Bruno Lamas,Bruno José Pavani Lamas,,,,,,,,,,,,
19504,26012,113336,246043.0,38.0,28.0,Daegu FC,2149,878,K League 1,Seong Won,Jang,Jang Seong Won,Seong Won Jang,,,,,,,,,,,,
19505,26013,113336,246345.0,66.0,28.0,Daegu FC,2149,878,K League 1,Jin Woo,Jo,Jo Jin Woo,Jin Woo Jo,,,,,,,,,,,,
19506,26014,113336,247579.0,2.0,28.0,Daegu FC,2149,878,K League 1,Gyeong Ju,Seo,Seo Gyeong Ju,Gyeong Ju Seo,,,,,,,,,,,,
19507,26015,113336,247715.0,25.0,29.0,Daegu FC,2149,878,K League 1,Byung Kwon,Hwang,Hwang Byung Kwon,Byung Kwon Hwang,,,,,,,,,,,,
19508,26016,113336,252196.0,15.0,28.0,Daegu FC,2149,878,K League 1,Jong Tae,Yoon,Yoon Jong Tae,Jong Tae Yoon,,,,,,,,,,,,
19509,26017,113336,252644.0,16.0,29.0,Daegu FC,2149,878,K League 1,Hoo Sung,Oh,Oh Hoo Sung,Hoo Sung Oh,,,,,,,,,,,,
19510,26018,113336,256791.0,26.0,28.0,Daegu FC,2149,878,K League 1,Jin Yong,Lee,Lee Jin Yong,Jin Yong Lee,,,,,,,,,,,,
19511,26019,113336,273322.0,12.0,29.0,Daegu FC,2149,878,K League 1,José Joaquim,de Carvalho,Zeca,José Joaquim de Carvalho,,,,,,,,,,,,
19512,26020,113356,146188.0,10.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Mikel,Álvaro Salazar,Mikel Álvaro,Mikel Álvaro Salazar,,,,,,,,,,,,
19513,26021,113356,146486.0,1.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Mikel,Saizar Soroa,Saizar,Mikel Saizar Soroa,,,,,,,,,,,,
19514,26022,113356,171574.0,13.0,0.0,SD Amorebieta,54,303,LaLiga SmartBank,Roberto,Santamaría Ciprián,Santamaría,Roberto Santamaría Ciprián,,,,,,,,,,,,
19515,26023,113356,185132.0,12.0,14.0,SD Amorebieta,54,303,LaLiga SmartBank,Mikel,San José Domínguez,Mikel San José,Mikel San José Domínguez,,,,,,,,,,,,
19516,26024,113356,190275.0,21.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Aimar,Sagastibeltza C.,Aimar,Aimar Sagastibeltza C.,,,,,,,,,,,,
19517,26025,113356,216187.0,4.0,5.0,SD Amorebieta,54,303,LaLiga SmartBank,Aitor,Arregi Arrieta,Aitor Arregi,Aitor Arregi Arrieta,,,,,,,,,,,,
19518,26026,113356,216461.0,22.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Óscar,Gil Osés,Óscar Gil,Óscar Gil Osés,,,,,,,,,,,,
19519,26027,113356,216836.0,18.0,13.0,SD Amorebieta,54,303,LaLiga SmartBank,Álvaro,Peña Herrero,Álvaro Peña,Álvaro Peña Herrero,,,,,,,,,,,,
19520,26028,113356,229409.0,3.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Josu,Ozkoidi Alba,Ozkoidi,Josu Ozkoidi Alba,,,,,,,,,,,,
19523,26031,113356,231852.0,23.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Asier,Etxaburu Diz,Etxaburu,Asier Etxaburu Diz,,,,,,,,,,,,
19524,26032,113356,235868.0,17.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Iker,Amorrortu Andrinúa,Amorrortu,Iker Amorrortu Andrinúa,,,,,,,,,,,,
19526,26034,113356,251653.0,19.0,6.0,SD Amorebieta,54,303,LaLiga SmartBank,Jon,Irazábal Iraurgui,Irazábal,Jon Irazábal Iraurgui,,,,,,,,,,,,
19527,26035,113356,262484.0,2.0,2.0,SD Amorebieta,54,303,LaLiga SmartBank,Aitor,Aldalur Agirrezabal,Aldalur,Aitor Aldalur Agirrezabal,,,,,,,,,,,,
19529,26037,113356,262488.0,7.0,24.0,SD Amorebieta,54,303,LaLiga SmartBank,Iker,Unzueta Arregui,Iker Unzueta,Iker Unzueta Arregui,,,,,,,,,,,,
19531,26039,113356,262491.0,11.0,8.0,SD Amorebieta,54,303,LaLiga SmartBank,Iker,Seguín Cid,Iker Seguín,Iker Seguín Cid,,,,,,,,,,,,
19532,26040,113356,262493.0,14.0,29.0,SD Amorebieta,54,303,LaLiga SmartBank,Mikel,Zarrabeitia Ipiña,Zarrabeitia,Mikel Zarrabeitia Ipiña,,,,,,,,,,,,
19533,26041,113356,262495.0,8.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Gorka,Larrucea Arrien,Gorka Larrucea,Gorka Larrucea Arrien,,,,,,,,,,,,
19534,26042,113356,262496.0,20.0,28.0,SD Amorebieta,54,303,LaLiga SmartBank,Iñigo,Orozco Andonegi,Iñigo Orozco,Iñigo Orozco Andonegi,,,,,,,,,,,,
19535,26043,113356,262497.0,30.0,29.0,SD Amorebieta,54,303,LaLiga SmartBank,Unai,Marino Alkorta,Unai Marino,Unai Marino Alkorta,,,,,,,,,,,,
19536,26044,113356,263177.0,16.0,29.0,SD Amorebieta,54,303,LaLiga SmartBank,Markel,Lozano Llona,Markel Lozano,Markel Lozano Llona,,,,,,,,,,,,
19540,26048,113378,208030.0,17.0,10.0,Sepsi OSK,330,650,Liga I,Boubacar,Fofana,,Boubacar Fofana,,,,,,,,,,,,
19542,26050,113378,216440.0,2.0,28.0,Sepsi OSK,330,650,Liga I,Hugo Filipe,Sousa,Hugo Sousa,Hugo Filipe Sousa,,,,,,,,,,,,
19546,26054,113378,236503.0,24.0,28.0,Sepsi OSK,330,650,Liga I,István,Fülöp,,István Fülöp,,,,,,,,,,,,
19548,26056,113378,238989.0,55.0,29.0,Sepsi OSK,330,650,Liga I,Rajko,Rep,,Rajko Rep,,,,,,,,,,,,
19551,26059,113378,248043.0,8.0,28.0,Sepsi OSK,330,650,Liga I,Gabriel,Vașvari,,Gabriel Vașvari,,,,,,,,,,,,
19553,26061,113378,251638.0,4.0,28.0,Sepsi OSK,330,650,Liga I,Răzvan,Tincu,,Răzvan Tincu,,,,,,,,,,,,
19557,26065,113378,254558.0,99.0,29.0,Sepsi OSK,330,650,Liga I,Balázs,Csiszér,,Balázs Csiszér,,,,,,,,,,,,
19562,26070,113378,260467.0,22.0,28.0,Sepsi OSK,330,650,Liga I,Nándor,Tamás,,Nándor Tamás,,,,,,,,,,,,
19565,26073,113378,263200.0,91.0,28.0,Sepsi OSK,330,650,Liga I,Petar,Bojić,,Petar Bojić,,,,,,,,,,,,
19566,26074,113380,5227.0,27.0,7.0,Rio Branco-PR,83,573,Brasileirão Série D,Luíz Vinícius,Martins,Luíz Vinícius,Luíz Vinícius Martins,,,,,,,,,,,,
19567,26075,113380,50142.0,4.0,29.0,Rio Branco-PR,83,573,Brasileirão Série D,Bruno Renan,Trombelli,Bruno Renan,Bruno Renan Trombelli,,,,,,,,,,,,
19568,26076,113380,51277.0,2.0,0.0,Rio Branco-PR,83,573,Brasileirão Série D,Lucas Macanhan,de Oliveira,Lucas Macanhan,Lucas Macanhan de Oliveira,,,,,,,,,,,,
19569,26077,113380,53950.0,24.0,6.0,Rio Branco-PR,83,573,Brasileirão Série D,Márcio,Costa,Márcio,Márcio Costa,,,,,,,,,,,,
19570,26078,113380,53951.0,12.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Robson,Dias dos Santos,Robson,Robson Dias dos Santos,,,,,,,,,,,,
19571,26079,113380,53953.0,3.0,4.0,Rio Branco-PR,83,573,Brasileirão Série D,Manoel,Carneiro,Luciano,Manoel Carneiro,,,,,,,,,,,,
19572,26080,113380,53955.0,25.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Irineu,Couto,Irineu,Irineu Couto,,,,,,,,,,,,
19573,26081,113380,53958.0,23.0,19.0,Rio Branco-PR,83,573,Brasileirão Série D,Euler,Elias,Euler,Euler Elias,,,,,,,,,,,,
19574,26082,113380,53959.0,17.0,17.0,Rio Branco-PR,83,573,Brasileirão Série D,Maycon,Trivelin,Maycon,Maycon Trivelin,,,,,,,,,,,,
19575,26083,113380,53961.0,1.0,29.0,Rio Branco-PR,83,573,Brasileirão Série D,Ramon,Azevedo,Ramon,Ramon Azevedo,,,,,,,,,,,,
19576,26084,113380,53962.0,14.0,3.0,Rio Branco-PR,83,573,Brasileirão Série D,Aldair,de Souza Silva,Aldair,Aldair de Souza Silva,,,,,,,,,,,,
19577,26085,113380,53963.0,21.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Luís Claudio,Azevedo,Azevedo,Luís Claudio Azevedo,,,,,,,,,,,,
19578,26086,113380,53965.0,5.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Igor,Henrique,Mococa,Igor Henrique,,,,,,,,,,,,
19579,26087,113380,53966.0,9.0,24.0,Rio Branco-PR,83,573,Brasileirão Série D,David,Batista,David,David Batista,,,,,,,,,,,,
19580,26088,113380,53968.0,7.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Anderson,Portella,Magrão,Anderson Portella,,,,,,,,,,,,
19581,26089,113380,53970.0,19.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Cleiton,Oliveira,Cleiton,Cleiton Oliveira,,,,,,,,,,,,
19582,26090,113380,53972.0,10.0,28.0,Rio Branco-PR,83,573,Brasileirão Série D,Ernesto,Nogueira,Fabricio,Ernesto Nogueira,,,,,,,,,,,,
19583,26091,113380,55047.0,16.0,11.0,Rio Branco-PR,83,573,Brasileirão Série D,Kendy,Tateishi Berbel,Kendy,Kendy Tateishi Berbel,,,,,,,,,,,,
19584,26092,113380,251609.0,6.0,9.0,Rio Branco-PR,83,573,Brasileirão Série D,Recife,Roberto dos Santos,Recife,Recife Roberto dos Santos,,,,,,,,,,,,
19585,26093,113380,278596.0,11.0,26.0,Rio Branco-PR,83,573,Brasileirão Série D,Jesus,De Paula,Bruno,Jesus De Paula,,,,,,,,,,,,
19586,26094,113387,198952.0,22.0,28.0,AFC Chindia,330,651,Liga I,Sergiu,Suciu,,Sergiu Suciu,,,,,,,,,,,,
19590,26098,113387,246557.0,7.0,28.0,AFC Chindia,330,651,Liga I,Laurențiu,Corbu,,Laurențiu Corbu,,,,,,,,,,,,
19595,26103,113387,248668.0,9.0,28.0,AFC Chindia,330,651,Liga I,Răzvan,Matis,,Răzvan Matis,,,,,,,,,,,,
19599,26107,113387,251044.0,2.0,28.0,AFC Chindia,330,651,Liga I,Marius,Martac,,Marius Martac,,,,,,,,,,,,
19603,26111,113387,251787.0,23.0,28.0,AFC Chindia,330,651,Liga I,Milan,Kocić,,Milan Kocić,,,,,,,,,,,,
19604,26112,113387,251879.0,17.0,28.0,AFC Chindia,330,651,Liga I,Marian,Șerban,,Marian Șerban,,,,,,,,,,,,
19607,26115,113387,256983.0,3.0,6.0,AFC Chindia,330,651,Liga I,Nikolaos,Baxevanos,,Nikolaos Baxevanos,,,,,,,,,,,,
19608,26116,113387,257820.0,20.0,28.0,AFC Chindia,330,651,Liga I,Simo,Rumbullaku,,Simo Rumbullaku,,,,,,,,,,,,
19609,26117,113387,258409.0,99.0,28.0,AFC Chindia,330,651,Liga I,Rareș,Pop,,Rareș Pop,,,,,,,,,,,,
19610,26118,113387,264156.0,91.0,29.0,AFC Chindia,330,651,Liga I,Mikaël,Cantave,,Mikaël Cantave,,,,,,,,,,,,
19611,26119,113391,201257.0,7.0,9.0,Academica,330,652,Liga I,Thibault,Moulin,,Thibault Moulin,,,,,,,,,,,,
19612,26120,113391,202517.0,11.0,25.0,Academica,330,652,Liga I,Apostolos,Vellios,,Apostolos Vellios,,,,,,,,,,,,
19613,26121,113391,204210.0,5.0,28.0,Academica,330,652,Liga I,Florin,Gardoș,,Florin Gardoș,,,,,,,,,,,,
19614,26122,113391,210667.0,10.0,18.0,Academica,330,652,Liga I,Floriano,Vanzo,,Floriano Vanzo,,,,,,,,,,,,
19616,26124,113391,231488.0,92.0,28.0,Academica,330,652,Liga I,Michael,Omoh,,Michael Omoh,,,,,,,,,,,,
19617,26125,113391,233876.0,20.0,16.0,Academica,330,652,Liga I,William Douglas,de Amorim,William de Amorim,William Douglas de Amorim,,,,,,,,,,,,
19618,26126,113391,234650.0,90.0,29.0,Academica,330,652,Liga I,Marcel,Holzmann,,Marcel Holzmann,,,,,,,,,,,,
19620,26128,113391,247898.0,45.0,28.0,Academica,330,652,Liga I,Aleksandru,Longher,,Aleksandru Longher,,,,,,,,,,,,
19621,26129,113391,248023.0,88.0,11.0,Academica,330,652,Liga I,Lucian,Filip,,Lucian Filip,,,,,,,,,,,,
19623,26131,113391,251065.0,29.0,6.0,Academica,330,652,Liga I,Răzvan,Patriche,,Răzvan Patriche,,,,,,,,,,,,
19628,26136,113391,258098.0,4.0,4.0,Academica,330,652,Liga I,Amir,Bilali,,Amir Bilali,,,,,,,,,,,,
19629,26137,113391,258100.0,15.0,28.0,Academica,330,652,Liga I,Mladen,Jutrić,,Mladen Jutrić,,,,,,,,,,,,
19630,26138,113391,258415.0,8.0,28.0,Academica,330,652,Liga I,Asen,Chandarov,,Asen Chandarov,,,,,,,,,,,,
19633,26141,113391,262720.0,66.0,29.0,Academica,330,652,Liga I,Iulian,Ștefan,,Iulian Ștefan,,,,,,,,,,,,
19634,26142,113391,262846.0,1.0,28.0,Academica,330,652,Liga I,Ștefan,Dobre,,Ștefan Dobre,,,,,,,,,,,,
19635,26143,113391,263276.0,77.0,29.0,Academica,330,652,Liga I,Steven,Goma,,Steven Goma,,,,,,,,,,,,
19636,26144,113391,263278.0,9.0,28.0,Academica,330,652,Liga I,Cristian,Gavra,,Cristian Gavra,,,,,,,,,,,,
19637,26145,113391,263491.0,44.0,29.0,Academica,330,652,Liga I,Valentin,Dumitrache,,Valentin Dumitrache,,,,,,,,,,,,
19641,26149,113458,213204.0,15.0,28.0,IK Sirius,322,639,Allsvenskan,Sam,Lundholm,,Sam Lundholm,,,,,,,,,,,,
19646,26154,113458,234804.0,4.0,28.0,IK Sirius,322,639,Allsvenskan,Joseph,Colley,,Joseph Colley,,,,,,,,,,,,
19653,26161,113458,248182.0,35.0,28.0,IK Sirius,322,639,Allsvenskan,Hannes,Sveijer,,Hannes Sveijer,,,,,,,,,,,,
19660,26168,113458,263598.0,30.0,28.0,IK Sirius,322,639,Allsvenskan,August,Ahlin,,August Ahlin,,,,,,,,,,,,
19663,26171,113458,264519.0,32.0,29.0,IK Sirius,322,639,Allsvenskan,Tim,Olsson,,Tim Olsson,,,,,,,,,,,,
19668,26176,113459,202549.0,16.0,28.0,Kristiansund,41,246,Eliteserien,Ivar,Furu,,Ivar Furu,,,,,,,,,,,,
19669,26177,113459,202551.0,23.0,28.0,Kristiansund,41,246,Eliteserien,Pål Erik,Ulvestad,,Pål Erik Ulvestad,,,,,,,,,,,,
19675,26183,113459,236748.0,15.0,28.0,Kristiansund,41,246,Eliteserien,Erlend,Sivertsen,,Erlend Sivertsen,,,,,,,,,,,,
19679,26187,113459,239146.0,20.0,28.0,Kristiansund,41,246,Eliteserien,Lagos,,,,,,,,,,,,,,,
19684,26192,113459,254307.0,37.0,28.0,Kristiansund,41,246,Eliteserien,Oskar,Sivertsen,,Oskar Sivertsen,,,,,,,,,,,,
19687,26195,113561,265300.0,99.0,0.0,Crac ,241,602,Australian A-League,Tiago Cardoso,dos Santos,Tiago Cardoso,Tiago Cardoso dos Santos,,,,,,,,,,,,
19688,26196,113561,50734.0,91.0,9.0,Crac ,241,602,Australian A-League,Jardel Anderson,Monteiro Viana,Jardel,Jardel Anderson Monteiro Viana,,,,,,,,,,,,
19689,26197,113561,229565.0,89.0,28.0,Crac ,241,602,Australian A-League,Danilo,Pires,Danilo Pires,Danilo Pires,,,,,,,,,,,,
19690,26198,113561,269121.0,96.0,6.0,Crac ,241,602,Australian A-League,Felipe Diadema,dos Santos,Felipe Diadema,Felipe Diadema dos Santos,,,,,,,,,,,,
19691,26199,113561,203112.0,90.0,11.0,Crac ,241,602,Australian A-League,Janderson,de Almeida Nepomuceno,Janderson,Janderson de Almeida Nepomuceno,,,,,,,,,,,,
19692,26200,113561,4787.0,98.0,28.0,Crac ,241,602,Australian A-League,Ezequiel,Alves de Oliveira,Ezequiel,Ezequiel Alves de Oliveira,,,,,,,,,,,,
19693,26201,113561,269564.0,94.0,28.0,Crac ,241,602,Australian A-League,Romércio,Conceição,Romércio,Romércio Conceição,,,,,,,,,,,,
19695,26203,113561,5050.0,93.0,28.0,Crac ,241,602,Australian A-League,Nilson,Júnior,Nilson Júnior,Nilson Júnior,,,,,,,,,,,,
19696,26204,113561,265451.0,88.0,3.0,Crac ,241,602,Australian A-League,João Roberto,Custodio,Betinho,João Roberto Custodio,,,,,,,,,,,,
